reclassification,,<b>DEFINITION</b> of '<b>Reclassification</b>' The process of changing the class of mutual funds once certain requirements have been met. These requirements are generally placed on load mutual funds. <b>Reclassification</b> is not considered to be a taxable event.
reclassifications,,<b>DEFINITION</b> of '<b>Reclassification</b>' The process of changing the class of mutual funds once certain requirements have been met. These requirements are generally placed on load mutual funds. <b>Reclassification</b> is not considered to be a taxable event.
reclassified,verb,assign to a different class or category.
reclassifies,verb,assign to a different class or category.
reclassifying,verb,assign to a different class or category.
recline,verb,lean or lie back in a relaxed position with the back supported.
reclined,verb,lean or lie back in a relaxed position with the back supported.
recliner,noun,"a chair with a reclining back, especially one with an integral footrest."
recliners,noun,"a chair with a reclining back, especially one with an integral footrest."
reclines,verb,lean or lie back in a relaxed position with the back supported.
reclining,verb,lean or lie back in a relaxed position with the back supported.
reclothe,verb,"dress again, especially in different clothes."
reclothed,verb,"dress again, especially in different clothes."
reclothes,verb,"dress again, especially in different clothes."
reclothing,verb,"dress again, especially in different clothes."
recluse,adjective,favouring a solitary life.
recluse,noun,a person who lives a solitary life and tends to avoid other people.
recluses,noun,a person who lives a solitary life and tends to avoid other people.
reclusive,adjective,avoiding the company of other people; solitary.
recognition,noun,"the action or process of recognizing or being recognized, in particular:"
recognitions,noun,"the action or process of recognizing or being recognized, in particular:"
recognitive,,"<b>recognition definition</b>. In diplomacy, the act by which one nation acknowledges that a foreign government is a legitimate government and exchanges diplomats with it. The withholding of <b>recognition</b> is a way for one government to show its disapproval of another."
recognizable,adjective,able to be recognized or identified from previous encounters or knowledge.
recognizance,noun,"a bond by which a person undertakes before a court or magistrate to observe some condition, especially to appear when summoned."
recognize,verb,identify (someone or something) from having encountered them before; know again.
recognize,verb,"acknowledge the existence, validity, or legality of."
recognized,verb,identify (someone or something) from having encountered them before; know again.
recognized,verb,"acknowledge the existence, validity, or legality of."
recognizes,verb,identify (someone or something) from having encountered them before; know again.
recognizes,verb,"acknowledge the existence, validity, or legality of."
recognizing,verb,identify (someone or something) from having encountered them before; know again.
recognizing,verb,"acknowledge the existence, validity, or legality of."
recoil,verb,"suddenly spring or flinch back in fear, horror, or disgust."
recoil,verb,rebound or spring back through force of impact or elasticity.
recoil,noun,the action of recoiling.
recoiled,verb,"suddenly spring or flinch back in fear, horror, or disgust."
recoiled,verb,rebound or spring back through force of impact or elasticity.
recoiler,verb,rebound or spring back through force of impact or elasticity.
recoiler,noun,the action of recoiling.
recoiler,verb,"suddenly spring or flinch back in fear, horror, or disgust."
recoiling,verb,"suddenly spring or flinch back in fear, horror, or disgust."
recoiling,verb,rebound or spring back through force of impact or elasticity.
recoilless,,"A <b>recoilless</b> rifle (RCLR) or <b>recoilless</b> gun is a type of lightweight tube artillery that is designed to allow some of the propellant gases to escape out the rear of the weapon at the moment of ignition, creating forward thrust that counteracts some of the weapon's recoil."
recoils,verb,"suddenly spring or flinch back in fear, horror, or disgust."
recoils,verb,rebound or spring back through force of impact or elasticity.
recoils,noun,the action of recoiling.
recoin,,<b>Definition</b> of <b>RECOIN</b>. transitive verb. : to coin again or anew; especially : remint.
recoinage,,"late 14c., ""currency, money,"" from Old French coignage, from coignier ""to coin"" (see coin (n.)). <b>Meaning</b> ""act or proces of coining money"" is from early 15c.; sense ""deliberate formation of a new word"" is from 1690s, from a general sense of ""something invented"" (c.1600)."
recoined,,"<b>Recoined</b> is worth 11 points in Scrabble, and 13 points in Words with Friends. There are 8 letters in <b>recoined</b>: C D E E I N O R. Words that start with <b>recoined</b>. Words that contain <b>recoined</b>."
recoining,,<b>Definition</b> of <b>RECOIN</b>. transitive verb. : to coin again or anew; especially : remint.
recoins,,<b>Definition</b> of <b>RECOIN</b>. transitive verb. : to coin again or anew; especially : remint.
recollect,verb,remember (something); call to mind.
recollect,verb,bring oneself back to a state of composure.
recollected,verb,remember (something); call to mind.
recollected,verb,bring oneself back to a state of composure.
recollecting,verb,remember (something); call to mind.
recollecting,verb,bring oneself back to a state of composure.
recollection,noun,the action or faculty of remembering or recollecting something.
recollections,noun,the action or faculty of remembering or recollecting something.
recollects,verb,remember (something); call to mind.
